time, m, h, n, V
46.53,0.0529325,0.596111,0.317677,-7.22494e-06
46.54,0.0529325,0.596111,0.317677,-7.12781e-06
46.55,0.0529325,0.596111,0.317677,-7.03071e-06
46.56,0.0529325,0.596111,0.317677,-6.93366e-06
46.57,0.0529325,0.596111,0.317677,-6.83664e-06
46.58,0.0529325,0.596111,0.317677,-6.73967e-06
46.59,0.0529325,0.596111,0.317677,-6.64275e-06
46.6,0.0529325,0.596111,0.317677,-6.54587e-06
46.61,0.0529325,0.596111,0.317677,-6.44904e-06
46.62,0.0529325,0.596111,0.317677,-6.35227e-06
46.63,0.0529325,0.596111,0.317677,-6.25554e-06
46.64,0.0529325,0.596111,0.317677,-6.15887e-06
46.65,0.0529325,0.596111,0.317677,-6.06226e-06
46.66,0.0529325,0.596111,0.317677,-5.9657e-06
46.67,0.0529325,0.596111,0.317677,-5.86921e-06
46.68,0.0529325,0.596111,0.317677,-5.77277e-06
46.69,0.0529325,0.596111,0.317677,-5.6764e-06
46.7,0.0529325,0.596111,0.317677,-5.5801e-06
46.71,0.0529325,0.596111,0.317677,-5.48386e-06
46.72,0.0529325,0.596111,0.317677,-5.38769e-06
46.73,0.0529325,0.596111,0.317677,-5.29158e-06
46.74,0.0529325,0.596111,0.317677,-5.19556e-06
46.75,0.0529325,0.596111,0.317677,-5.0996e-06
46.76,0.0529325,0.596111,0.317677,-5.00372e-06
46.77,0.0529325,0.596111,0.317677,-4.90791e-06
46.78,0.0529325,0.596111,0.317677,-4.81218e-06
46.79,0.0529325,0.596111,0.317677,-4.71654e-06
46.8,0.0529325,0.596111,0.317677,-4.62097e-06
46.81,0.0529325,0.596111,0.317677,-4.52549e-06
46.82,0.0529325,0.596111,0.317677,-4.43009e-06
46.83,0.0529325,0.596111,0.317677,-4.33478e-06
46.84,0.0529325,0.596111,0.317677,-4.23955e-06
46.85,0.0529325,0.596111,0.317677,-4.14442e-06
46.86,0.0529325,0.596111,0.317677,-4.04937e-06
46.87,0.0529325,0.596111,0.317677,-3.95442e-06
46.88,0.0529325,0.596111,0.317677,-3.85956e-06
46.89,0.0529325,0.596111,0.317677,-3.7648e-06
46.9,0.0529325,0.596111,0.317677,-3.67013e-06
46.91,0.0529325,0.596111,0.317677,-3.57556e-06
46.92,0.0529325,0.596111,0.317677,-3.4811e-06
46.93,0.0529325,0.596111,0.317677,-3.38673e-06
46.94,0.0529325,0.596111,0.317677,-3.29247e-06
46.95,0.0529325,0.596111,0.317677,-3.19831e-06
46.96,0.0529325,0.596111,0.317677,-3.10426e-06
46.97,0.0529325,0.596112,0.317677,-3.01031e-06
46.98,0.0529325,0.596112,0.317677,-2.91648e-06
46.99,0.0529325,0.596112,0.317677,-2.82275e-06
47,0.0529325,0.596112,0.317677,-2.72914e-06
47.01,0.0529325,0.596112,0.317677,-2.63564e-06
47.02,0.0529325,0.596112,0.317677,-2.54225e-06
47.03,0.0529325,0.596112,0.317677,-2.44899e-06
47.04,0.0529325,0.596112,0.317677,-2.35583e-06
47.05,0.0529325,0.596112,0.317677,-2.2628e-06
47.06,0.0529325,0.596112,0.317677,-2.16989e-06
47.07,0.0529325,0.596112,0.317677,-2.0771e-06
47.08,0.0529325,0.596112,0.317677,-1.98443e-06
47.09,0.0529325,0.596112,0.317677,-1.89189e-06
47.1,0.0529325,0.596112,0.317677,-1.79947e-06
47.11,0.0529325,0.596112,0.317677,-1.70719e-06
47.12,0.0529325,0.596112,0.317677,-1.61503e-06
47.13,0.0529325,0.596112,0.317677,-1.52299e-06
47.14,0.0529325,0.596112,0.317677,-1.4311e-06
47.15,0.0529325,0.596112,0.317677,-1.33933e-06
47.16,0.0529325,0.596112,0.317677,-1.2477e-06
47.17,0.0529325,0.596112,0.317677,-1.1562e-06
47.18,0.0529325,0.596112,0.317677,-1.06484e-06
47.19,0.0529325,0.596112,0.317677,-9.73617e-07
47.2,0.0529325,0.596112,0.317677,-8.82534e-07
47.21,0.0529325,0.596112,0.317677,-7.91591e-07
47.22,0.0529325,0.596112,0.317677,-7.0079e-07
47.23,0.0529325,0.596112,0.317677,-6.10132e-07
47.24,0.0529325,0.596112,0.317677,-5.19618e-07
47.25,0.0529325,0.596112,0.317677,-4.2925e-07
47.26,0.0529325,0.596112,0.317677,-3.39028e-07
47.27,0.0529325,0.596112,0.317677,-2.48955e-07
47.28,0.0529325,0.596112,0.317677,-1.5903e-07
47.29,0.0529325,0.596112,0.317677,-6.92563e-08
47.3,0.0529325,0.596112,0.317677,2.03659e-08
47.31,0.0529325,0.596112,0.317677,1.09835e-07
47.32,0.0529325,0.596112,0.317677,1.99151e-07
47.33,0.0529325,0.596112,0.317677,2.88311e-07
47.34,0.0529325,0.596112,0.317677,3.77314e-07
47.35,0.0529325,0.596112,0.317677,4.66161e-07
47.36,0.0529325,0.596112,0.317677,5.54848e-07
47.37,0.0529325,0.596112,0.317677,6.43375e-07
47.38,0.0529325,0.596112,0.317677,7.31742e-07
47.39,0.0529325,0.596112,0.317677,8.19946e-07
47.4,0.0529325,0.596112,0.317677,9.07987e-07
47.41,0.0529325,0.596112,0.317677,9.95864e-07
47.42,0.0529325,0.596112,0.317677,1.08357e-06
47.43,0.0529325,0.596112,0.317677,1.17112e-06
47.44,0.0529325,0.596112,0.317677,1.2585e-06
47.45,0.0529325,0.596112,0.317677,1.3457e-06
47.46,0.0529325,0.596112,0.317677,1.43274e-06
47.47,0.0529325,0.596112,0.317677,1.51961e-06
47.48,0.0529325,0.596112,0.317677,1.6063e-06
47.49,0.0529325,0.596112,0.317677,1.69282e-06
47.5,0.0529325,0.596112,0.317677,1.77917e-06
47.51,0.0529325,0.596112,0.317677,1.86534e-06
47.52,0.0529325,0.596112,0.317677,1.95134e-06
47.53,0.0529325,0.596112,0.317677,2.03716e-06
47.54,0.0529325,0.596112,0.317677,2.1228e-06
47.55,0.0529325,0.596112,0.317677,2.20826e-06
47.56,0.0529325,0.596112,0.317677,2.29354e-06
47.57,0.0529325,0.596112,0.317677,2.37864e-06
47.58,0.0529325,0.596112,0.317677,2.46355e-06
47.59,0.0529325,0.596112,0.317677,2.54829e-06
47.6,0.0529325,0.596112,0.317677,2.63284e-06
47.61,0.0529325,0.596112,0.317677,2.7172e-06
47.62,0.0529325,0.596112,0.317677,2.80138e-06
47.63,0.0529325,0.596112,0.317677,2.88537e-06
47.64,0.0529325,0.596112,0.317677,2.96917e-06
47.65,0.0529325,0.596112,0.317677,3.05278e-06
47.66,0.0529325,0.596112,0.317677,3.13621e-06
47.67,0.0529325,0.596112,0.317677,3.21944e-06
47.68,0.0529325,0.596112,0.317677,3.30248e-06
47.69,0.0529325,0.596112,0.317677,3.38533e-06
47.7,0.0529325,0.596112,0.317677,3.46798e-06
47.71,0.0529325,0.596112,0.317677,3.55044e-06
47.72,0.0529325,0.596112,0.317677,3.6327e-06
47.73,0.0529325,0.596112,0.317677,3.71477e-06
47.74,0.0529325,0.596112,0.317677,3.79664e-06
47.75,0.0529325,0.596112,0.317677,3.87831e-06
47.76,0.0529325,0.596112,0.317677,3.95979e-06
47.77,0.0529325,0.596112,0.317677,4.04106e-06
47.78,0.0529325,0.596112,0.317677,4.12213e-06
47.79,0.0529325,0.596112,0.317677,4.203e-06
47.8,0.0529325,0.596112,0.317677,4.28367e-06
47.81,0.0529325,0.596112,0.317677,4.36414e-06
47.82,0.0529325,0.596112,0.317677,4.4444e-06
47.83,0.0529325,0.596112,0.317677,4.52446e-06
47.84,0.0529325,0.596112,0.317677,4.60431e-06
47.85,0.0529325,0.596112,0.317677,4.68396e-06
47.86,0.0529325,0.596112,0.317677,4.76339e-06
47.87,0.0529325,0.596112,0.317677,4.84262e-06
47.88,0.0529325,0.596112,0.317677,4.92165e-06
47.89,0.0529325,0.596112,0.317677,5.00046e-06
47.9,0.0529325,0.596112,0.317677,5.07906e-06
47.91,0.0529325,0.596112,0.317677,5.15745e-06
47.92,0.0529325,0.596112,0.317677,5.23563e-06
47.93,0.0529325,0.596112,0.317677,5.3136e-06
47.94,0.0529325,0.596113,0.317677,5.39135e-06
47.95,0.0529325,0.596113,0.317677,5.46889e-06
47.96,0.0529325,0.596113,0.317677,5.54622e-06
47.97,0.0529325,0.596113,0.317677,5.62333e-06
47.98,0.0529325,0.596113,0.317677,5.70022e-06
47.99,0.0529325,0.596113,0.317677,5.7769e-06
48,0.0529325,0.596113,0.317677,5.85336e-06
48.01,0.0529325,0.596113,0.317677,5.9296e-06
48.02,0.0529325,0.596113,0.317677,6.00563e-06
48.03,0.0529325,0.596113,0.317677,6.08143e-06
48.04,0.0529325,0.596113,0.317677,6.15701e-06
48.05,0.0529325,0.596113,0.317677,6.23238e-06
48.06,0.0529325,0.596113,0.317677,6.30752e-06
48.07,0.0529325,0.596113,0.317677,6.38244e-06
48.08,0.0529325,0.596113,0.317677,6.45714e-06
48.09,0.0529325,0.596113,0.317677,6.53161e-06
48.1,0.0529325,0.596113,0.317677,6.60586e-06
48.11,0.0529325,0.596113,0.317677,6.67989e-06
48.12,0.0529325,0.596113,0.317677,6.75369e-06
48.13,0.0529325,0.596113,0.317677,6.82726e-06
48.14,0.0529325,0.596113,0.317677,6.90061e-06
48.15,0.0529325,0.596113,0.317677,6.97373e-06
48.16,0.0529325,0.596113,0.317677,7.04663e-06
48.17,0.0529325,0.596113,0.317677,7.1193e-06
48.18,0.0529325,0.596113,0.317677,7.19173e-06
48.19,0.0529325,0.596113,0.317677,7.26394e-06
48.2,0.0529325,0.596113,0.317677,7.33592e-06
48.21,0.0529325,0.596113,0.317677,7.40767e-06
48.22,0.0529324,0.596113,0.317677,7.47919e-06
48.23,0.0529324,0.596113,0.317677,7.55048e-06
48.24,0.0529324,0.596113,0.317677,7.62153e-06
48.25,0.0529324,0.596113,0.317677,7.69236e-06
48.26,0.0529324,0.596113,0.317677,7.76295e-06
48.27,0.0529324,0.596113,0.317677,7.83331e-06
48.28,0.0529324,0.596113,0.317677,7.90343e-06
48.29,0.0529324,0.596113,0.317677,7.97332e-06
48.3,0.0529324,0.596113,0.317677,8.04297e-06
48.31,0.0529324,0.596113,0.317677,8.11239e-06
48.32,0.0529324,0.596113,0.317677,8.18158e-06
48.33,0.0529324,0.596113,0.317677,8.25052e-06
48.34,0.0529324,0.596113,0.317677,8.31924e-06
48.35,0.0529324,0.596113,0.317677,8.38771e-06
48.36,0.0529324,0.596113,0.317677,8.45595e-06
48.37,0.0529324,0.596113,0.317677,8.52394e-06
48.38,0.0529324,0.596113,0.317677,8.5917e-06
48.39,0.0529324,0.596113,0.317677,8.65923e-06
48.4,0.0529324,0.596113,0.317677,8.72651e-06
48.41,0.0529324,0.596113,0.317677,8.79355e-06
48.42,0.0529324,0.596113,0.317677,8.86035e-06
48.43,0.0529324,0.596113,0.317677,8.92691e-06
48.44,0.0529324,0.596113,0.317677,8.99323e-06
48.45,0.0529324,0.596113,0.317677,9.05931e-06
48.46,0.0529324,0.596113,0.317677,9.12515e-06
48.47,0.0529324,0.596113,0.317677,9.19075e-06
48.48,0.0529324,0.596113,0.317677,9.2561e-06
48.49,0.0529324,0.596113,0.317677,9.32121e-06
48.5,0.0529324,0.596113,0.317677,9.38608e-06
48.51,0.0529324,0.596113,0.317677,9.45071e-06
48.52,0.0529324,0.596113,0.317677,9.51509e-06
48.53,0.0529324,0.596113,0.317677,9.57922e-06
48.54,0.0529324,0.596113,0.317677,9.64312e-06
48.55,0.0529324,0.596113,0.317677,9.70676e-06
48.56,0.0529324,0.596113,0.317677,9.77017e-06
48.57,0.0529324,0.596113,0.317677,9.83332e-06
48.58,0.0529324,0.596113,0.317677,9.89623e-06
48.59,0.0529324,0.596113,0.317677,9.9589e-06
48.6,0.0529324,0.596113,0.317677,1.00213e-05
48.61,0.0529324,0.596113,0.317677,1.00835e-05
48.62,0.0529324,0.596113,0.317677,1.01454e-05
48.63,0.0529324,0.596113,0.317677,1.02071e-05
48.64,0.0529324,0.596113,0.317677,1.02685e-05
48.65,0.0529324,0.596113,0.317677,1.03297e-05
48.66,0.0529324,0.596113,0.317677,1.03906e-05
48.67,0.0529324,0.596113,0.317677,1.04513e-05
48.68,0.0529324,0.596113,0.317677,1.05118e-05
48.69,0.0529324,0.596113,0.317677,1.0572e-05
48.7,0.0529324,0.596113,0.317677,1.06319e-05
48.71,0.0529324,0.596113,0.317677,1.06916e-05
48.72,0.0529324,0.596113,0.317677,1.0751e-05
48.73,0.0529324,0.596113,0.317677,1.08102e-05
48.74,0.0529324,0.596113,0.317677,1.08692e-05
48.75,0.0529324,0.596113,0.317677,1.09279e-05
48.76,0.0529324,0.596113,0.317677,1.09863e-05
48.77,0.0529324,0.596113,0.317677,1.10445e-05
48.78,0.0529324,0.596113,0.317677,1.11024e-05
48.79,0.0529324,0.596113,0.317677,1.11601e-05
48.8,0.0529324,0.596113,0.317677,1.12176e-05
48.81,0.0529324,0.596113,0.317677,1.12748e-05
48.82,0.0529324,0.596113,0.317677,1.13317e-05
48.83,0.0529324,0.596113,0.317677,1.13884e-05
48.84,0.0529324,0.596113,0.317677,1.14448e-05
48.85,0.0529324,0.596113,0.317677,1.1501e-05
48.86,0.0529324,0.596113,0.317677,1.15569e-05
48.87,0.0529324,0.596113,0.317677,1.16126e-05
48.88,0.0529324,0.596113,0.317677,1.1668e-05
48.89,0.0529324,0.596113,0.317677,1.17232e-05
48.9,0.0529324,0.596113,0.317677,1.17781e-05
48.91,0.0529324,0.596113,0.317677,1.18328e-05
48.92,0.0529324,0.596113,0.317677,1.18872e-05
48.93,0.0529324,0.596113,0.317677,1.19414e-05
48.94,0.0529324,0.596113,0.317677,1.19953e-05
48.95,0.0529324,0.596113,0.317677,1.20489e-05
48.96,0.0529324,0.596113,0.317677,1.21024e-05
48.97,0.0529324,0.596113,0.317677,1.21555e-05
48.98,0.0529324,0.596113,0.317677,1.22084e-05
48.99,0.0529324,0.596114,0.317677,1.2261e-05
49,0.0529324,0.596114,0.317677,1.23134e-05
49.01,0.0529324,0.596114,0.317677,1.23656e-05
49.02,0.0529324,0.596114,0.317677,1.24175e-05
49.03,0.0529324,0.596114,0.317677,1.24691e-05
49.04,0.0529324,0.596114,0.317677,1.25205e-05
49.05,0.0529324,0.596114,0.317677,1.25716e-05
49.06,0.0529324,0.596114,0.317677,1.26225e-05
49.07,0.0529324,0.596114,0.317677,1.26731e-05
49.08,0.0529324,0.596114,0.317677,1.27234e-05
49.09,0.0529324,0.596114,0.317677,1.27735e-05
49.1,0.0529324,0.596114,0.317677,1.28234e-05
49.11,0.0529324,0.596114,0.317677,1.2873e-05
49.12,0.0529324,0.596114,0.317677,1.29223e-05
49.13,0.0529324,0.596114,0.317677,1.29714e-05
49.14,0.0529324,0.596114,0.317677,1.30203e-05
49.15,0.0529324,0.596114,0.317677,1.30689e-05
49.16,0.0529324,0.596114,0.317677,1.31172e-05
49.17,0.0529324,0.596114,0.317677,1.31653e-05
49.18,0.0529324,0.596114,0.317677,1.32131e-05
49.19,0.0529324,0.596114,0.317677,1.32606e-05
49.2,0.0529324,0.596114,0.317677,1.3308e-05
49.21,0.0529324,0.596114,0.317677,1.3355e-05
49.22,0.0529324,0.596114,0.317677,1.34018e-05
49.23,0.0529324,0.596114,0.317677,1.34484e-05
49.24,0.0529324,0.596114,0.317677,1.34947e-05
49.25,0.0529324,0.596114,0.317677,1.35407e-05
49.26,0.0529324,0.596114,0.317677,1.35865e-05
49.27,0.0529324,0.596114,0.317677,1.36321e-05
49.28,0.0529324,0.596114,0.317677,1.36773e-05
49.29,0.0529324,0.596114,0.317677,1.37224e-05
49.3,0.0529324,0.596114,0.317677,1.37672e-05
49.31,0.0529324,0.596114,0.317677,1.38117e-05
49.32,0.0529324,0.596114,0.317677,1.38559e-05
49.33,0.0529324,0.596114,0.317677,1.39e-05
49.34,0.0529324,0.596114,0.317677,1.39437e-05
49.35,0.0529324,0.596114,0.317677,1.39872e-05
49.36,0.0529324,0.596114,0.317677,1.40305e-05
49.37,0.0529324,0.596114,0.317677,1.40735e-05
49.38,0.0529324,0.596114,0.317677,1.41163e-05
49.39,0.0529324,0.596114,0.317677,1.41588e-05
49.4,0.0529324,0.596114,0.317677,1.4201e-05
49.41,0.0529324,0.596114,0.317677,1.4243e-05
49.42,0.0529324,0.596114,0.317677,1.42848e-05
49.43,0.0529324,0.596114,0.317677,1.43263e-05
49.44,0.0529324,0.596114,0.317677,1.43675e-05
49.45,0.0529324,0.596114,0.317677,1.44085e-05
49.46,0.0529324,0.596114,0.317677,1.44492e-05
49.47,0.0529324,0.596114,0.317677,1.44897e-05
49.48,0.0529324,0.596114,0.317677,1.453e-05
49.49,0.0529324,0.596114,0.317677,1.45699e-05
49.5,0.0529324,0.596114,0.317677,1.46097e-05
49.51,0.0529324,0.596114,0.317677,1.46492e-05
49.52,0.0529324,0.596114,0.317677,1.46884e-05
49.53,0.0529324,0.596114,0.317677,1.47274e-05
49.54,0.0529324,0.596114,0.317677,1.47661e-05
49.55,0.0529324,0.596114,0.317677,1.48046e-05
49.56,0.0529324,0.596114,0.317677,1.48428e-05
49.57,0.0529324,0.596114,0.317677,1.48808e-05
49.58,0.0529324,0.596114,0.317677,1.49185e-05
49.59,0.0529324,0.596114,0.317677,1.4956e-05
49.6,0.0529324,0.596114,0.317677,1.49933e-05
49.61,0.0529324,0.596114,0.317677,1.50303e-05
49.62,0.0529324,0.596114,0.317677,1.5067e-05
49.63,0.0529324,0.596114,0.317677,1.51035e-05
49.64,0.0529324,0.596114,0.317677,1.51397e-05
49.65,0.0529324,0.596114,0.317677,1.51757e-05
49.66,0.0529324,0.596114,0.317677,1.52115e-05
49.67,0.0529324,0.596114,0.317677,1.5247e-05
49.68,0.0529324,0.596114,0.317677,1.52822e-05
49.69,0.0529324,0.596114,0.317677,1.53172e-05
49.7,0.0529324,0.596114,0.317677,1.5352e-05
49.71,0.0529324,0.596114,0.317677,1.53865e-05
49.72,0.0529324,0.596114,0.317677,1.54207e-05
49.73,0.0529324,0.596114,0.317677,1.54548e-05
49.74,0.0529324,0.596114,0.317677,1.54885e-05
49.75,0.0529324,0.596114,0.317677,1.55221e-05
49.76,0.0529324,0.596114,0.317677,1.55553e-05
49.77,0.0529324,0.596114,0.317677,1.55884e-05
49.78,0.0529324,0.596114,0.317677,1.56212e-05
49.79,0.0529324,0.596114,0.317677,1.56537e-05
49.8,0.0529324,0.596114,0.317677,1.5686e-05
49.81,0.0529324,0.596114,0.317677,1.57181e-05
49.82,0.0529324,0.596114,0.317677,1.57499e-05
49.83,0.0529324,0.596114,0.317677,1.57815e-05
49.84,0.0529324,0.596114,0.317677,1.58128e-05
49.85,0.0529324,0.596114,0.317677,1.58439e-05
49.86,0.0529324,0.596114,0.317677,1.58747e-05
49.87,0.0529324,0.596114,0.317677,1.59053e-05
49.88,0.0529324,0.596114,0.317677,1.59357e-05
49.89,0.0529324,0.596114,0.317677,1.59658e-05
49.9,0.0529324,0.596114,0.317677,1.59957e-05
49.91,0.0529324,0.596114,0.317677,1.60253e-05
49.92,0.0529324,0.596114,0.317677,1.60547e-05
49.93,0.0529324,0.596114,0.317677,1.60839e-05
49.94,0.0529324,0.596114,0.317677,1.61128e-05
49.95,0.0529324,0.596114,0.317677,1.61415e-05
49.96,0.0529324,0.596114,0.317677,1.61699e-05
49.97,0.0529324,0.596114,0.317677,1.61981e-05
49.98,0.0529324,0.596114,0.317677,1.62261e-05
49.99,0.0529324,0.596114,0.317677,1.62538e-05
50,0.0529324,0.596114,0.317677,1.62813e-05
50.01,0.0529324,0.596114,0.317677,1.63085e-05
50.02,0.0529324,0.596114,0.317677,-0.0999837
50.03,0.0529588,0.59611,0.31768,-0.199306
50.04,0.0530102,0.596102,0.317685,-0.297973
50.05,0.0530857,0.59609,0.317694,-0.396004
50.06,0.0531839,0.596073,0.317705,-0.493417
50.07,0.0533039,0.596053,0.317719,-0.590232
50.08,0.0534446,0.596029,0.317735,-0.686467
50.09,0.0536052,0.596,0.317755,-0.782137
50.1,0.0537848,0.595967,0.317777,-0.877259
50.11,0.0539824,0.595931,0.317802,-0.971849
50.12,0.0541975,0.59589,0.317829,-1.06592
50.13,0.0544291,0.595846,0.317859,-1.15949
50.14,0.0546767,0.595797,0.317892,-1.25258
50.15,0.0549395,0.595745,0.317928,-1.34519
50.16,0.055217,0.595688,0.317966,-1.43734
50.17,0.0555085,0.595628,0.318007,-1.52904
50.18,0.0558135,0.595564,0.31805,-1.62032
50.19,0.0561316,0.595495,0.318096,-1.71117
50.2,0.0564621,0.595423,0.318145,-1.80161
50.21,0.0568046,0.595347,0.318196,-1.89166
50.22,0.0571588,0.595267,0.31825,-1.98132
50.23,0.0575241,0.595183,0.318307,-2.07062
50.24,0.0579002,0.595095,0.318366,-2.15956
50.25,0.0582867,0.595003,0.318427,-2.24815
50.26,0.0586834,0.594907,0.318491,-2.33641
50.27,0.0590897,0.594807,0.318558,-2.42435
50.28,0.0595055,0.594704,0.318627,-2.51197
50.29,0.0599305,0.594596,0.318699,-2.5993
50.3,0.0603644,0.594485,0.318774,-2.68634
50.31,0.0608068,0.59437,0.318851,-2.77311
50.32,0.0612577,0.59425,0.31893,-2.85961
50.33,0.0617167,0.594127,0.319012,-2.94587
50.34,0.0621836,0.594,0.319096,-3.03188
50.35,0.0626583,0.593869,0.319183,-3.11767
50.36,0.0631405,0.593734,0.319273,-3.20324
50.37,0.0636302,0.593596,0.319365,-3.28861
50.38,0.064127,0.593453,0.319459,-3.37378
50.39,0.0646309,0.593306,0.319556,-3.45878
50.4,0.0651417,0.593156,0.319656,-3.54361
50.41,0.0656594,0.593001,0.319758,-3.62828
50.42,0.0661837,0.592843,0.319862,-3.71281
50.43,0.0667145,0.59268,0.319969,-3.79721
50.44,0.0672518,0.592514,0.320078,-3.88149
50.45,0.0677955,0.592344,0.32019,-3.96566
50.46,0.0683454,0.59217,0.320304,-4.04974
50.47,0.0689016,0.591992,0.320421,-4.13374
50.48,0.0694639,0.591809,0.320541,-4.21768
50.49,0.0700322,0.591623,0.320662,-4.30156
50.5,0.0706066,0.591433,0.320787,-4.38539
50.51,0.0711869,0.591239,0.320913,-4.4692
50.52,0.0717731,0.591041,0.321042,-4.553
50.53,0.0723653,0.590839,0.321174,-4.6368
50.54,0.0729633,0.590632,0.321308,-4.72061
50.55,0.0735672,0.590422,0.321445,-4.80445
50.56,0.0741769,0.590208,0.321584,-4.88833
50.57,0.0747924,0.589989,0.321725,-4.97227
50.58,0.0754138,0.589767,0.321869,-5.05628
50.59,0.0760409,0.58954,0.322016,-5.14037
50.6,0.076674,0.589309,0.322165,-5.22457
50.61,0.0773129,0.589074,0.322317,-5.30889
50.62,0.0779577,0.588835,0.322471,-5.39334
50.63,0.0786084,0.588592,0.322627,-5.47794
50.64,0.0792651,0.588344,0.322787,-5.56271
50.65,0.0799277,0.588092,0.322948,-5.64766
50.66,0.0805964,0.587836,0.323112,-5.73281
50.67,0.0812712,0.587575,0.323279,-5.81818
50.68,0.0819522,0.587311,0.323448,-5.90379
50.69,0.0826394,0.587041,0.32362,-5.98965
50.7,0.0833329,0.586768,0.323795,-6.07578
50.71,0.0840327,0.58649,0.323972,-6.1622
50.72,0.084739,0.586208,0.324151,-6.24894
50.73,0.0854519,0.585921,0.324334,-6.33601
50.74,0.0861714,0.585629,0.324519,-6.42342
50.75,0.0868976,0.585333,0.324706,-6.51122
50.76,0.0876307,0.585033,0.324896,-6.5994
50.77,0.0883708,0.584728,0.325089,-6.688
50.78,0.089118,0.584418,0.325285,-6.77705
50.79,0.0898724,0.584103,0.325483,-6.86655
50.8,0.0906341,0.583784,0.325684,-6.95654
50.81,0.0914033,0.58346,0.325888,-7.04704
50.82,0.0921802,0.583131,0.326094,-7.13807
50.83,0.0929649,0.582797,0.326303,-7.22967
50.84,0.0937576,0.582458,0.326515,-7.32185
50.85,0.0945584,0.582114,0.32673,-7.41465
50.86,0.0953676,0.581766,0.326948,-7.50809
50.87,0.0961853,0.581412,0.327168,-7.6022
50.88,0.0970117,0.581052,0.327392,-7.69702
50.89,0.097847,0.580688,0.327618,-7.79257
50.9,0.0986914,0.580318,0.327848,-7.88888
50.91,0.0995453,0.579943,0.32808,-7.986
50.92,0.100409,0.579563,0.328316,-8.08394
50.93,0.101282,0.579177,0.328554,-8.18275
50.94,0.102165,0.578785,0.328796,-8.28246
50.95,0.103059,0.578388,0.32904,-8.38312
50.96,0.103964,0.577985,0.329288,-8.48475
50.97,0.104879,0.577576,0.329539,-8.5874
50.98,0.105806,0.577161,0.329793,-8.69112
50.99,0.106744,0.57674,0.330051,-8.79594
51,0.107694,0.576313,0.330311,-8.90191
51.01,0.108656,0.57588,0.330576,-9.00907
51.02,0.109631,0.57544,0.330843,-9.11748
51.03,0.110619,0.574994,0.331114,-9.22718
51.04,0.111621,0.574542,0.331389,-9.33823
51.05,0.112636,0.574082,0.331667,-9.45068
51.06,0.113665,0.573616,0.331949,-9.56459
51.07,0.114709,0.573143,0.332234,-9.68001
51.08,0.115768,0.572663,0.332523,-9.79701
51.09,0.116843,0.572176,0.332816,-9.91565
51.1,0.117934,0.571682,0.333113,-10.036
51.11,0.119041,0.571179,0.333414,-10.1581
51.12,0.120166,0.57067,0.333719,-10.2821
51.13,0.121308,0.570152,0.334028,-10.408
51.14,0.122469,0.569626,0.334341,-10.5359
51.15,0.123649,0.569093,0.334658,-10.6658
51.16,0.124848,0.56855,0.33498,-10.798
51.17,0.126068,0.568,0.335306,-10.9324
51.18,0.127309,0.56744,0.335636,-11.0692
51.19,0.128572,0.566871,0.335971,-11.2084
51.2,0.129857,0.566293,0.336311,-11.3502
51.21,0.131166,0.565706,0.336656,-11.4946
51.22,0.132499,0.565109,0.337006,-11.6418
51.23,0.133857,0.564502,0.33736,-11.792
51.24,0.135242,0.563884,0.33772,-11.9451
51.25,0.136653,0.563256,0.338085,-12.1014
51.26,0.138093,0.562617,0.338456,-12.2611
51.27,0.139563,0.561967,0.338832,-12.4241
51.28,0.141062,0.561305,0.339214,-12.5908
51.29,0.142594,0.560631,0.339602,-12.7612
51.3,0.144158,0.559945,0.339996,-12.9356
51.31,0.145757,0.559246,0.340396,-13.1141
51.32,0.147392,0.558534,0.340802,-13.2969
51.33,0.149064,0.557808,0.341215,-13.4842
51.34,0.150775,0.557068,0.341635,-13.6763
51.35,0.152527,0.556314,0.342062,-13.8733
51.36,0.154321,0.555545,0.342496,-14.0755
51.37,0.156159,0.554759,0.342938,-14.2832
51.38,0.158043,0.553958,0.343387,-14.4966
51.39,0.159976,0.55314,0.343844,-14.716
51.4,0.161959,0.552304,0.34431,-14.9417
51.41,0.163995,0.551449,0.344783,-15.1741
51.42,0.166087,0.550576,0.345266,-15.4135
51.43,0.168236,0.549683,0.345758,-15.6603
51.44,0.170446,0.548769,0.34626,-15.9148
51.45,0.17272,0.547833,0.346771,-16.1775
51.46,0.175061,0.546875,0.347292,-16.4488
51.47,0.177472,0.545893,0.347825,-16.7292
51.48,0.179957,0.544886,0.348368,-17.0193
51.49,0.182519,0.543854,0.348923,-17.3195
51.5,0.185164,0.542794,0.34949,-17.6305
51.51,0.187894,0.541705,0.350069,-17.9529
51.52,0.190715,0.540586,0.350662,-18.2874
51.53,0.193631,0.539436,0.351268,-18.6347
51.54,0.196648,0.538253,0.351889,-18.9955
51.55,0.199772,0.537034,0.352525,-19.3708
