time, m, h, n, V
5.5,0.0539157,0.593669,0.318167,-0.194718
5.51,0.053926,0.593664,0.318171,-0.196404
5.52,0.0539362,0.593659,0.318176,-0.198092
5.53,0.0539465,0.593654,0.318181,-0.199782
5.54,0.0539568,0.593649,0.318185,-0.201476
5.55,0.0539671,0.593643,0.31819,-0.203172
5.56,0.0539775,0.593638,0.318195,-0.204871
5.57,0.0539878,0.593632,0.3182,-0.206572
5.58,0.0539982,0.593627,0.318205,-0.208277
5.59,0.0540086,0.593621,0.318209,-0.209983
5.6,0.054019,0.593615,0.318214,-0.211693
5.61,0.0540294,0.593609,0.318219,-0.213405
5.62,0.0540399,0.593604,0.318224,-0.21512
5.63,0.0540504,0.593598,0.318229,-0.216837
5.64,0.0540609,0.593592,0.318235,-0.218557
5.65,0.0540714,0.593586,0.31824,-0.220279
5.66,0.0540819,0.593579,0.318245,-0.222004
5.67,0.0540925,0.593573,0.31825,-0.223732
5.68,0.054103,0.593567,0.318255,-0.225462
5.69,0.0541136,0.593561,0.318261,-0.227195
5.7,0.0541242,0.593554,0.318266,-0.228931
5.71,0.0541349,0.593548,0.318271,-0.230668
5.72,0.0541455,0.593541,0.318277,-0.232409
5.73,0.0541562,0.593535,0.318282,-0.234152
5.74,0.0541669,0.593528,0.318288,-0.235897
5.75,0.0541776,0.593522,0.318293,-0.237645
5.76,0.0541883,0.593515,0.318299,-0.239396
5.77,0.0541991,0.593508,0.318304,-0.241149
5.78,0.0542098,0.593501,0.31831,-0.242904
5.79,0.0542206,0.593494,0.318316,-0.244662
5.8,0.0542314,0.593487,0.318321,-0.246423
5.81,0.0542422,0.59348,0.318327,-0.248185
5.82,0.0542531,0.593473,0.318333,-0.249951
5.83,0.0542639,0.593466,0.318339,-0.251718
5.84,0.0542748,0.593459,0.318345,-0.253489
5.85,0.0542857,0.593451,0.318351,-0.255261
5.86,0.0542966,0.593444,0.318357,-0.257036
5.87,0.0543076,0.593436,0.318363,-0.258814
5.88,0.0543185,0.593429,0.318369,-0.260594
5.89,0.0543295,0.593421,0.318375,-0.262376
5.9,0.0543405,0.593414,0.318381,-0.26416
5.91,0.0543515,0.593406,0.318387,-0.265947
5.92,0.0543625,0.593398,0.318393,-0.267737
5.93,0.0543735,0.59339,0.318399,-0.269528
5.94,0.0543846,0.593382,0.318406,-0.271323
5.95,0.0543957,0.593374,0.318412,-0.273119
5.96,0.0544068,0.593366,0.318418,-0.274918
5.97,0.0544179,0.593358,0.318425,-0.276719
5.98,0.054429,0.59335,0.318431,-0.278522
5.99,0.0544402,0.593342,0.318438,-0.280328
6,0.0544514,0.593333,0.318444,-0.282136
6.01,0.0544626,0.593325,0.318451,-0.283946
6.02,0.0544738,0.593317,0.318457,-0.285759
6.03,0.054485,0.593308,0.318464,-0.287574
6.04,0.0544962,0.5933,0.318471,-0.289391
6.05,0.0545075,0.593291,0.318477,-0.29121
6.06,0.0545188,0.593282,0.318484,-0.293032
6.07,0.0545301,0.593273,0.318491,-0.294856
6.08,0.0545414,0.593265,0.318498,-0.296682
6.09,0.0545527,0.593256,0.318505,-0.29851
6.1,0.0545641,0.593247,0.318511,-0.300341
6.11,0.0545754,0.593238,0.318518,-0.302174
6.12,0.0545868,0.593229,0.318525,-0.304009
6.13,0.0545982,0.593219,0.318532,-0.305846
6.14,0.0546096,0.59321,0.318539,-0.307686
6.15,0.0546211,0.593201,0.318547,-0.309527
6.16,0.0546325,0.593192,0.318554,-0.311371
6.17,0.054644,0.593182,0.318561,-0.313217
6.18,0.0546555,0.593173,0.318568,-0.315065
6.19,0.054667,0.593163,0.318575,-0.316915
6.2,0.0546785,0.593154,0.318583,-0.318768
6.21,0.05469,0.593144,0.31859,-0.320623
6.22,0.0547016,0.593134,0.318597,-0.322479
6.23,0.0547132,0.593124,0.318605,-0.324338
6.24,0.0547248,0.593114,0.318612,-0.326199
6.25,0.0547364,0.593104,0.31862,-0.328062
6.26,0.054748,0.593094,0.318627,-0.329927
6.27,0.0547596,0.593084,0.318635,-0.331795
6.28,0.0547713,0.593074,0.318642,-0.333664
6.29,0.054783,0.593064,0.31865,-0.335535
6.3,0.0547946,0.593054,0.318658,-0.337409
6.31,0.0548063,0.593043,0.318665,-0.339284
6.32,0.0548181,0.593033,0.318673,-0.341162
6.33,0.0548298,0.593022,0.318681,-0.343042
6.34,0.0548416,0.593012,0.318689,-0.344923
6.35,0.0548533,0.593001,0.318697,-0.346807
6.36,0.0548651,0.592991,0.318705,-0.348693
6.37,0.0548769,0.59298,0.318713,-0.350581
6.38,0.0548888,0.592969,0.318721,-0.35247
6.39,0.0549006,0.592958,0.318729,-0.354362
6.4,0.0549125,0.592947,0.318737,-0.356256
6.41,0.0549243,0.592936,0.318745,-0.358152
6.42,0.0549362,0.592925,0.318753,-0.36005
6.43,0.0549481,0.592914,0.318761,-0.361949
6.44,0.05496,0.592903,0.318769,-0.363851
6.45,0.054972,0.592892,0.318778,-0.365755
6.46,0.0549839,0.59288,0.318786,-0.367661
6.47,0.0549959,0.592869,0.318794,-0.369568
6.48,0.0550079,0.592857,0.318803,-0.371478
6.49,0.0550199,0.592846,0.318811,-0.373389
6.5,0.0550319,0.592834,0.31882,-0.375303
6.51,0.0550439,0.592823,0.318828,-0.377218
6.52,0.055056,0.592811,0.318837,-0.379135
6.53,0.055068,0.592799,0.318845,-0.381054
6.54,0.0550801,0.592787,0.318854,-0.382975
6.55,0.0550922,0.592775,0.318863,-0.384898
6.56,0.0551043,0.592763,0.318871,-0.386823
6.57,0.0551164,0.592751,0.31888,-0.38875
6.58,0.0551286,0.592739,0.318889,-0.390678
6.59,0.0551407,0.592727,0.318898,-0.392609
6.6,0.0551529,0.592715,0.318906,-0.394541
6.61,0.0551651,0.592702,0.318915,-0.396475
6.62,0.0551773,0.59269,0.318924,-0.398411
6.63,0.0551895,0.592678,0.318933,-0.400349
6.64,0.0552018,0.592665,0.318942,-0.402289
6.65,0.055214,0.592652,0.318951,-0.40423
6.66,0.0552263,0.59264,0.31896,-0.406173
6.67,0.0552386,0.592627,0.318969,-0.408118
6.68,0.0552508,0.592614,0.318979,-0.410065
6.69,0.0552632,0.592601,0.318988,-0.412014
6.7,0.0552755,0.592588,0.318997,-0.413964
6.71,0.0552878,0.592575,0.319006,-0.415917
6.72,0.0553002,0.592562,0.319016,-0.417871
6.73,0.0553125,0.592549,0.319025,-0.419826
6.74,0.0553249,0.592536,0.319034,-0.421784
6.75,0.0553373,0.592523,0.319044,-0.423743
6.76,0.0553497,0.59251,0.319053,-0.425704
6.77,0.0553622,0.592496,0.319063,-0.427667
6.78,0.0553746,0.592483,0.319072,-0.429632
6.79,0.0553871,0.592469,0.319082,-0.431598
6.8,0.0553996,0.592456,0.319092,-0.433566
6.81,0.055412,0.592442,0.319101,-0.435536
6.82,0.0554245,0.592428,0.319111,-0.437507
6.83,0.0554371,0.592414,0.319121,-0.43948
6.84,0.0554496,0.592401,0.31913,-0.441455
6.85,0.0554621,0.592387,0.31914,-0.443431
6.86,0.0554747,0.592373,0.31915,-0.44541
6.87,0.0554873,0.592359,0.31916,-0.44739
6.88,0.0554999,0.592345,0.31917,-0.449371
6.89,0.0555125,0.59233,0.31918,-0.451354
6.9,0.0555251,0.592316,0.31919,-0.453339
6.91,0.0555377,0.592302,0.3192,-0.455326
6.92,0.0555504,0.592287,0.31921,-0.457314
6.93,0.055563,0.592273,0.31922,-0.459303
6.94,0.0555757,0.592259,0.31923,-0.461295
6.95,0.0555884,0.592244,0.31924,-0.463288
6.96,0.0556011,0.592229,0.319251,-0.465283
6.97,0.0556138,0.592215,0.319261,-0.467279
6.98,0.0556266,0.5922,0.319271,-0.469277
6.99,0.0556393,0.592185,0.319282,-0.471276
7,0.0556521,0.59217,0.319292,-0.473277
7.01,0.0556648,0.592155,0.319302,-0.47528
7.02,0.0556776,0.59214,0.319313,-0.477284
7.03,0.0556904,0.592125,0.319323,-0.47929
7.04,0.0557032,0.59211,0.319334,-0.481297
7.05,0.0557161,0.592095,0.319344,-0.483306
7.06,0.0557289,0.592079,0.319355,-0.485317
7.07,0.0557418,0.592064,0.319366,-0.487329
7.08,0.0557546,0.592048,0.319376,-0.489342
7.09,0.0557675,0.592033,0.319387,-0.491357
7.1,0.0557804,0.592017,0.319398,-0.493374
7.11,0.0557933,0.592002,0.319409,-0.495392
7.12,0.0558063,0.591986,0.31942,-0.497412
7.13,0.0558192,0.59197,0.31943,-0.499433
7.14,0.0558322,0.591954,0.319441,-0.501456
7.15,0.0558451,0.591939,0.319452,-0.50348
7.16,0.0558581,0.591923,0.319463,-0.505506
7.17,0.0558711,0.591907,0.319474,-0.507533
7.18,0.0558841,0.59189,0.319485,-0.509562
7.19,0.0558971,0.591874,0.319496,-0.511592
7.2,0.0559102,0.591858,0.319508,-0.513623
7.21,0.0559232,0.591842,0.319519,-0.515656
7.22,0.0559363,0.591825,0.31953,-0.517691
7.23,0.0559493,0.591809,0.319541,-0.519727
7.24,0.0559624,0.591792,0.319553,-0.521765
7.25,0.0559755,0.591776,0.319564,-0.523803
7.26,0.0559886,0.591759,0.319575,-0.525844
7.27,0.0560018,0.591743,0.319587,-0.527886
7.28,0.0560149,0.591726,0.319598,-0.529929
7.29,0.056028,0.591709,0.31961,-0.531973
7.3,0.0560412,0.591692,0.319621,-0.534019
7.31,0.0560544,0.591675,0.319633,-0.536067
7.32,0.0560676,0.591658,0.319644,-0.538116
7.33,0.0560808,0.591641,0.319656,-0.540166
7.34,0.056094,0.591624,0.319667,-0.542218
7.35,0.0561072,0.591607,0.319679,-0.544271
7.36,0.0561205,0.591589,0.319691,-0.546325
7.37,0.0561337,0.591572,0.319703,-0.548381
7.38,0.056147,0.591555,0.319714,-0.550438
7.39,0.0561603,0.591537,0.319726,-0.552496
7.4,0.0561736,0.59152,0.319738,-0.554556
7.41,0.0561869,0.591502,0.31975,-0.556617
7.42,0.0562002,0.591484,0.319762,-0.55868
7.43,0.0562135,0.591467,0.319774,-0.560744
7.44,0.0562268,0.591449,0.319786,-0.562809
7.45,0.0562402,0.591431,0.319798,-0.564876
7.46,0.0562536,0.591413,0.31981,-0.566943
7.47,0.0562669,0.591395,0.319822,-0.569013
7.48,0.0562803,0.591377,0.319835,-0.571083
7.49,0.0562937,0.591359,0.319847,-0.573155
7.5,0.0563072,0.591341,0.319859,-0.575228
7.51,0.0563206,0.591322,0.319871,-0.577303
7.52,0.056334,0.591304,0.319884,-0.579378
7.53,0.0563475,0.591285,0.319896,-0.581455
7.54,0.0563609,0.591267,0.319908,-0.583533
7.55,0.0563744,0.591248,0.319921,-0.585613
7.56,0.0563879,0.59123,0.319933,-0.587694
7.57,0.0564014,0.591211,0.319946,-0.589776
7.58,0.0564149,0.591193,0.319958,-0.591859
7.59,0.0564284,0.591174,0.319971,-0.593944
7.6,0.056442,0.591155,0.319984,-0.59603
7.61,0.0564555,0.591136,0.319996,-0.598117
7.62,0.0564691,0.591117,0.320009,-0.600205
7.63,0.0564827,0.591098,0.320022,-0.602295
7.64,0.0564963,0.591079,0.320034,-0.604385
7.65,0.0565099,0.59106,0.320047,-0.606477
7.66,0.0565235,0.59104,0.32006,-0.608571
7.67,0.0565371,0.591021,0.320073,-0.610665
7.68,0.0565507,0.591002,0.320086,-0.612761
7.69,0.0565644,0.590982,0.320099,-0.614857
7.7,0.056578,0.590963,0.320112,-0.616955
7.71,0.0565917,0.590943,0.320125,-0.619055
7.72,0.0566054,0.590923,0.320138,-0.621155
7.73,0.056619,0.590904,0.320151,-0.623257
7.74,0.0566328,0.590884,0.320164,-0.625359
7.75,0.0566465,0.590864,0.320177,-0.627463
7.76,0.0566602,0.590844,0.32019,-0.629568
7.77,0.0566739,0.590824,0.320204,-0.631675
7.78,0.0566877,0.590804,0.320217,-0.633782
7.79,0.0567014,0.590784,0.32023,-0.635891
7.8,0.0567152,0.590764,0.320244,-0.638
7.81,0.056729,0.590744,0.320257,-0.640111
7.82,0.0567428,0.590723,0.32027,-0.642223
7.83,0.0567566,0.590703,0.320284,-0.644336
7.84,0.0567704,0.590683,0.320297,-0.646451
7.85,0.0567842,0.590662,0.320311,-0.648566
7.86,0.0567981,0.590642,0.320324,-0.650682
7.87,0.0568119,0.590621,0.320338,-0.6528
7.88,0.0568258,0.5906,0.320352,-0.654919
7.89,0.0568397,0.590579,0.320365,-0.657038
7.9,0.0568535,0.590559,0.320379,-0.659159
7.91,0.0568674,0.590538,0.320393,-0.661281
7.92,0.0568813,0.590517,0.320406,-0.663404
7.93,0.0568953,0.590496,0.32042,-0.665528
7.94,0.0569092,0.590475,0.320434,-0.667654
7.95,0.0569231,0.590454,0.320448,-0.66978
7.96,0.0569371,0.590432,0.320462,-0.671907
7.97,0.056951,0.590411,0.320476,-0.674036
7.98,0.056965,0.59039,0.32049,-0.676165
7.99,0.056979,0.590368,0.320504,-0.678296
8,0.056993,0.590347,0.320518,-0.680427
8.01,0.057007,0.590325,0.320532,-0.68256
8.02,0.057021,0.590304,0.320546,-0.684694
8.03,0.057035,0.590282,0.32056,-0.686828
8.04,0.057049,0.59026,0.320574,-0.688964
8.05,0.0570631,0.590239,0.320589,-0.691101
8.06,0.0570772,0.590217,0.320603,-0.693239
8.07,0.0570912,0.590195,0.320617,-0.695377
8.08,0.0571053,0.590173,0.320632,-0.697517
8.09,0.0571194,0.590151,0.320646,-0.699658
8.1,0.0571335,0.590129,0.32066,-0.7018
8.11,0.0571476,0.590107,0.320675,-0.703943
8.12,0.0571617,0.590084,0.320689,-0.706086
8.13,0.0571758,0.590062,0.320704,-0.708231
8.14,0.05719,0.59004,0.320718,-0.710377
8.15,0.0572041,0.590017,0.320733,-0.712524
8.16,0.0572183,0.589995,0.320747,-0.714671
8.17,0.0572325,0.589972,0.320762,-0.71682
8.18,0.0572467,0.58995,0.320777,-0.71897
8.19,0.0572609,0.589927,0.320791,-0.72112
8.2,0.0572751,0.589904,0.320806,-0.723272
8.21,0.0572893,0.589881,0.320821,-0.725424
8.22,0.0573035,0.589858,0.320836,-0.727578
8.23,0.0573177,0.589836,0.320851,-0.729732
8.24,0.057332,0.589813,0.320866,-0.731888
8.25,0.0573462,0.589789,0.32088,-0.734044
8.26,0.0573605,0.589766,0.320895,-0.736201
8.27,0.0573748,0.589743,0.32091,-0.738359
8.28,0.057389,0.58972,0.320925,-0.740518
8.29,0.0574033,0.589697,0.320941,-0.742678
8.3,0.0574176,0.589673,0.320956,-0.744839
8.31,0.057432,0.58965,0.320971,-0.747001
8.32,0.0574463,0.589626,0.320986,-0.749164
8.33,0.0574606,0.589603,0.321001,-0.751328
8.34,0.057475,0.589579,0.321016,-0.753492
8.35,0.0574893,0.589555,0.321032,-0.755657
8.36,0.0575037,0.589531,0.321047,-0.757824
8.37,0.0575181,0.589508,0.321062,-0.759991
8.38,0.0575324,0.589484,0.321078,-0.762159
8.39,0.0575468,0.58946,0.321093,-0.764328
8.4,0.0575612,0.589436,0.321108,-0.766498
8.41,0.0575757,0.589412,0.321124,-0.768668
8.42,0.0575901,0.589387,0.321139,-0.77084
8.43,0.0576045,0.589363,0.321155,-0.773012
8.44,0.057619,0.589339,0.321171,-0.775186
8.45,0.0576334,0.589315,0.321186,-0.77736
8.46,0.0576479,0.58929,0.321202,-0.779535
8.47,0.0576623,0.589266,0.321217,-0.78171
8.48,0.0576768,0.589241,0.321233,-0.783887
8.49,0.0576913,0.589217,0.321249,-0.786064
8.5,0.0577058,0.589192,0.321265,-0.788243
8.51,0.0577203,0.589167,0.32128,-0.790422
8.52,0.0577348,0.589142,0.321296,-0.792602
8.53,0.0577494,0.589118,0.321312,-0.794782
8.54,0.0577639,0.589093,0.321328,-0.796964
8.55,0.0577784,0.589068,0.321344,-0.799146
8.56,0.057793,0.589043,0.32136,-0.80133
8.57,0.0578076,0.589018,0.321376,-0.803514
8.58,0.0578221,0.588992,0.321392,-0.805698
8.59,0.0578367,0.588967,0.321408,-0.807884
8.6,0.0578513,0.588942,0.321424,-0.81007
8.61,0.0578659,0.588917,0.32144,-0.812257
8.62,0.0578805,0.588891,0.321456,-0.814445
8.63,0.0578952,0.588866,0.321473,-0.816634
8.64,0.0579098,0.58884,0.321489,-0.818823
8.65,0.0579244,0.588815,0.321505,-0.821014
8.66,0.0579391,0.588789,0.321522,-0.823205
8.67,0.0579537,0.588763,0.321538,-0.825397
8.68,0.0579684,0.588737,0.321554,-0.827589
8.69,0.0579831,0.588711,0.321571,-0.829782
8.7,0.0579978,0.588686,0.321587,-0.831976
8.71,0.0580125,0.58866,0.321604,-0.834171
8.72,0.0580272,0.588634,0.32162,-0.836367
8.73,0.0580419,0.588607,0.321637,-0.838563
8.74,0.0580566,0.588581,0.321653,-0.84076
8.75,0.0580713,0.588555,0.32167,-0.842958
8.76,0.0580861,0.588529,0.321686,-0.845156
8.77,0.0581008,0.588502,0.321703,-0.847355
8.78,0.0581156,0.588476,0.32172,-0.849555
8.79,0.0581303,0.58845,0.321736,-0.851756
8.8,0.0581451,0.588423,0.321753,-0.853957
8.81,0.0581599,0.588396,0.32177,-0.856159
8.82,0.0581747,0.58837,0.321787,-0.858362
8.83,0.0581895,0.588343,0.321804,-0.860566
8.84,0.0582043,0.588316,0.321821,-0.86277
8.85,0.0582191,0.588289,0.321838,-0.864975
8.86,0.0582339,0.588262,0.321854,-0.86718
8.87,0.0582488,0.588235,0.321871,-0.869387
8.88,0.0582636,0.588208,0.321888,-0.871593
8.89,0.0582785,0.588181,0.321906,-0.873801
8.9,0.0582933,0.588154,0.321923,-0.876009
8.91,0.0583082,0.588127,0.32194,-0.878218
8.92,0.0583231,0.5881,0.321957,-0.880428
8.93,0.058338,0.588072,0.321974,-0.882638
8.94,0.0583529,0.588045,0.321991,-0.884849
8.95,0.0583678,0.588017,0.322009,-0.887061
8.96,0.0583827,0.58799,0.322026,-0.889273
8.97,0.0583976,0.587962,0.322043,-0.891486
8.98,0.0584125,0.587935,0.32206,-0.8937
8.99,0.0584275,0.587907,0.322078,-0.895914
9,0.0584424,0.587879,0.322095,-0.898129
9.01,0.0584574,0.587851,0.322113,-0.900344
9.02,0.0584723,0.587823,0.32213,-0.90256
9.03,0.0584873,0.587795,0.322148,-0.904777
9.04,0.0585023,0.587767,0.322165,-0.906995
9.05,0.0585173,0.587739,0.322183,-0.909213
9.06,0.0585323,0.587711,0.3222,-0.911431
9.07,0.0585473,0.587683,0.322218,-0.913651
9.08,0.0585623,0.587655,0.322236,-0.915871
9.09,0.0585773,0.587626,0.322253,-0.918091
9.1,0.0585923,0.587598,0.322271,-0.920312
9.11,0.0586074,0.58757,0.322289,-0.922534
9.12,0.0586224,0.587541,0.322307,-0.924756
9.13,0.0586375,0.587513,0.322324,-0.926979
9.14,0.0586525,0.587484,0.322342,-0.929203
9.15,0.0586676,0.587455,0.32236,-0.931427
9.16,0.0586827,0.587426,0.322378,-0.933651
9.17,0.0586978,0.587398,0.322396,-0.935877
9.18,0.0587129,0.587369,0.322414,-0.938103
9.19,0.058728,0.58734,0.322432,-0.940329
9.2,0.0587431,0.587311,0.32245,-0.942556
9.21,0.0587582,0.587282,0.322468,-0.944784
9.22,0.0587733,0.587253,0.322486,-0.947012
9.23,0.0587884,0.587223,0.322504,-0.949241
9.24,0.0588036,0.587194,0.322522,-0.95147
9.25,0.0588187,0.587165,0.322541,-0.9537
9.26,0.0588339,0.587136,0.322559,-0.95593
9.27,0.058849,0.587106,0.322577,-0.958161
9.28,0.0588642,0.587077,0.322595,-0.960393
9.29,0.0588794,0.587047,0.322614,-0.962625
9.3,0.0588946,0.587018,0.322632,-0.964857
9.31,0.0589098,0.586988,0.32265,-0.96709
9.32,0.058925,0.586958,0.322669,-0.969324
9.33,0.0589402,0.586928,0.322687,-0.971558
9.34,0.0589554,0.586899,0.322706,-0.973793
9.35,0.0589706,0.586869,0.322724,-0.976028
9.36,0.0589859,0.586839,0.322743,-0.978264
9.37,0.0590011,0.586809,0.322761,-0.9805
9.38,0.0590164,0.586779,0.32278,-0.982737
9.39,0.0590316,0.586748,0.322798,-0.984975
9.4,0.0590469,0.586718,0.322817,-0.987213
9.41,0.0590622,0.586688,0.322836,-0.989451
9.42,0.0590774,0.586658,0.322854,-0.99169
9.43,0.0590927,0.586627,0.322873,-0.993929
9.44,0.059108,0.586597,0.322892,-0.996169
9.45,0.0591233,0.586566,0.322911,-0.99841
9.46,0.0591386,0.586536,0.32293,-1.00065
9.47,0.059154,0.586505,0.322948,-1.00289
9.48,0.0591693,0.586475,0.322967,-1.00513
9.49,0.0591846,0.586444,0.322986,-1.00738
9.5,0.0591999,0.586413,0.323005,-1.00962
9.51,0.0592153,0.586382,0.323024,-1.01186
9.52,0.0592306,0.586351,0.323043,-1.01411
9.53,0.059246,0.58632,0.323062,-1.01635
9.54,0.0592614,0.586289,0.323081,-1.0186
9.55,0.0592768,0.586258,0.3231,-1.02084
9.56,0.0592921,0.586227,0.32312,-1.02309
9.57,0.0593075,0.586196,0.323139,-1.02533
9.58,0.0593229,0.586164,0.323158,-1.02758
9.59,0.0593383,0.586133,0.323177,-1.02983
9.6,0.0593537,0.586102,0.323196,-1.03207
9.61,0.0593692,0.58607,0.323216,-1.03432
9.62,0.0593846,0.586039,0.323235,-1.03657
9.63,0.0594,0.586007,0.323254,-1.03882
9.64,0.0594155,0.585976,0.323274,-1.04107
9.65,0.0594309,0.585944,0.323293,-1.04332
9.66,0.0594464,0.585912,0.323312,-1.04557
9.67,0.0594618,0.58588,0.323332,-1.04782
9.68,0.0594773,0.585849,0.323351,-1.05007
9.69,0.0594928,0.585817,0.323371,-1.05232
9.7,0.0595083,0.585785,0.32339,-1.05457
9.71,0.0595237,0.585753,0.32341,-1.05683
9.72,0.0595392,0.585721,0.32343,-1.05908
9.73,0.0595547,0.585688,0.323449,-1.06133
9.74,0.0595703,0.585656,0.323469,-1.06358
9.75,0.0595858,0.585624,0.323488,-1.06584
9.76,0.0596013,0.585592,0.323508,-1.06809
9.77,0.0596168,0.585559,0.323528,-1.07035
9.78,0.0596324,0.585527,0.323548,-1.0726
9.79,0.0596479,0.585494,0.323567,-1.07486
9.8,0.0596635,0.585462,0.323587,-1.07712
9.81,0.059679,0.585429,0.323607,-1.07937
9.82,0.0596946,0.585396,0.323627,-1.08163
9.83,0.0597102,0.585364,0.323647,-1.08389
9.84,0.0597257,0.585331,0.323667,-1.08614
9.85,0.0597413,0.585298,0.323687,-1.0884
9.86,0.0597569,0.585265,0.323707,-1.09066
9.87,0.0597725,0.585232,0.323727,-1.09292
9.88,0.0597881,0.585199,0.323747,-1.09518
9.89,0.0598037,0.585166,0.323767,-1.09744
9.9,0.0598194,0.585133,0.323787,-1.0997
9.91,0.059835,0.5851,0.323807,-1.10196
9.92,0.0598506,0.585066,0.323827,-1.10422
9.93,0.0598663,0.585033,0.323848,-1.10648
9.94,0.0598819,0.585,0.323868,-1.10874
9.95,0.0598976,0.584966,0.323888,-1.111
9.96,0.0599132,0.584933,0.323908,-1.11326
9.97,0.0599289,0.584899,0.323929,-1.11553
9.98,0.0599446,0.584866,0.323949,-1.11779
9.99,0.0599602,0.584832,0.323969,-1.12005
10,0.0599759,0.584798,0.32399,-1.12232
10.01,0.0599916,0.584765,0.32401,-1.12458
10.02,0.0600073,0.584731,0.324031,-1.12684
10.03,0.060023,0.584697,0.324051,-1.12911
10.04,0.0600387,0.584663,0.324072,-1.13137
10.05,0.0600545,0.584629,0.324092,-1.13364
10.06,0.0600702,0.584595,0.324113,-1.1359
10.07,0.0600859,0.584561,0.324133,-1.13817
10.08,0.0601017,0.584527,0.324154,-1.14044
10.09,0.0601174,0.584492,0.324175,-1.1427
10.1,0.0601332,0.584458,0.324195,-1.14497
10.11,0.0601489,0.584424,0.324216,-1.14724
10.12,0.0601647,0.584389,0.324237,-1.1495
10.13,0.0601804,0.584355,0.324257,-1.15177
10.14,0.0601962,0.58432,0.324278,-1.15404
10.15,0.060212,0.584286,0.324299,-1.15631
10.16,0.0602278,0.584251,0.32432,-1.15858
10.17,0.0602436,0.584217,0.324341,-1.16085
10.18,0.0602594,0.584182,0.324362,-1.16312
10.19,0.0602752,0.584147,0.324383,-1.16539
10.2,0.060291,0.584112,0.324403,-1.16766
10.21,0.0603068,0.584077,0.324424,-1.16993
10.22,0.0603227,0.584042,0.324445,-1.1722
10.23,0.0603385,0.584007,0.324466,-1.17447
10.24,0.0603543,0.583972,0.324488,-1.17674
10.25,0.0603702,0.583937,0.324509,-1.17901
10.26,0.060386,0.583902,0.32453,-1.18128
10.27,0.0604019,0.583867,0.324551,-1.18355
10.28,0.0604177,0.583831,0.324572,-1.18583
10.29,0.0604336,0.583796,0.324593,-1.1881
10.3,0.0604495,0.583761,0.324614,-1.19037
10.31,0.0604654,0.583725,0.324636,-1.19265
10.32,0.0604812,0.58369,0.324657,-1.19492
10.33,0.0604971,0.583654,0.324678,-1.19719
10.34,0.060513,0.583619,0.3247,-1.19947
10.35,0.0605289,0.583583,0.324721,-1.20174
10.36,0.0605449,0.583547,0.324742,-1.20401
10.37,0.0605608,0.583511,0.324764,-1.20629
10.38,0.0605767,0.583475,0.324785,-1.20856
10.39,0.0605926,0.58344,0.324807,-1.21084
10.4,0.0606086,0.583404,0.324828,-1.21312
10.41,0.0606245,0.583368,0.32485,-1.21539
10.42,0.0606404,0.583332,0.324871,-1.21767
10.43,0.0606564,0.583295,0.324893,-1.21994
10.44,0.0606724,0.583259,0.324914,-1.22222
10.45,0.0606883,0.583223,0.324936,-1.2245
10.46,0.0607043,0.583187,0.324957,-1.22677
10.47,0.0607203,0.58315,0.324979,-1.22905
10.48,0.0607363,0.583114,0.325001,-1.23133
10.49,0.0607522,0.583077,0.325023,-1.23361
10.5,0.0607682,0.583041,0.325044,-1.23588
10.51,0.0607842,0.583004,0.325066,-1.23816
10.52,0.0608002,0.582968,0.325088,-1.24044
10.53,0.0608163,0.582931,0.32511,-1.24272
10.54,0.0608323,0.582894,0.325132,-1.245
10.55,0.0608483,0.582858,0.325153,-1.24728
10.56,0.0608643,0.582821,0.325175,-1.24956
10.57,0.0608804,0.582784,0.325197,-1.25184
10.58,0.0608964,0.582747,0.325219,-1.25412
10.59,0.0609124,0.58271,0.325241,-1.2564
10.6,0.0609285,0.582673,0.325263,-1.25868
10.61,0.0609445,0.582636,0.325285,-1.26096
10.62,0.0609606,0.582599,0.325307,-1.26324
10.63,0.0609767,0.582561,0.325329,-1.26552
10.64,0.0609927,0.582524,0.325351,-1.2678
10.65,0.0610088,0.582487,0.325374,-1.27008
10.66,0.0610249,0.582449,0.325396,-1.27236
10.67,0.061041,0.582412,0.325418,-1.27465
10.68,0.0610571,0.582374,0.32544,-1.27693
